level_id,power_seller_status,transactions_period,transactions_total,seller_id,user_type
,,historic,0,1411714313,normal
,,historic,0,1410863641,normal
,,historic,0,1410400393,normal
,,historic,0,1410359791,normal
,,historic,0,1411098534,normal
,,historic,0,1409562363,normal
,,historic,0,1409384515,normal
,,historic,0,1410113684,normal
,,historic,0,1409605106,normal
,,historic,0,1408750161,normal
,,historic,0,1408537099,normal
,,historic,0,1409208344,normal
,,historic,0,1407966585,normal
,,historic,0,1406503443,normal
,,historic,0,1406364861,normal
,,historic,0,1406367431,normal
,,historic,0,1406480180,normal
,,historic,0,1405766964,normal
,,historic,0,1404079693,normal
,,historic,0,1404250865,normal
,,historic,0,1404054608,normal
,,historic,0,1403809926,normal
,,historic,0,1401193624,normal
,,historic,0,1099250212,normal
,,historic,0,1400419416,normal
,,historic,0,1399414511,normal
,,historic,0,1394229779,normal
,,historic,0,1394625820,normal
,,historic,0,1394502840,normal
,,historic,0,1392996538,normal
,,historic,0,1391254247,normal
,,historic,0,1390312530,normal
,,historic,0,1386770376,normal
,,historic,0,1386709756,normal
,,historic,0,1385948496,normal
,,historic,0,1375795623,normal
,,historic,0,1375549772,normal
,,historic,0,1373595091,normal
,,historic,0,1317490678,franchise
,,historic,0,1368429810,normal
,,historic,0,1363442272,normal
,,historic,0,1362954670,normal
,,historic,0,1360542062,normal
,,historic,0,1359617261,normal
,,historic,0,1357730291,normal
,,historic,0,1356944297,normal
,,historic,0,1353315445,normal
,,historic,0,1351941925,normal
,,historic,0,1349602748,normal
,,historic,0,1340710075,normal
,,historic,0,1340822462,normal
,,historic,0,1339756116,normal
,,historic,0,1338717092,normal
,,historic,0,1336686224,normal
,,historic,0,1332965192,normal
,,historic,0,1328584660,normal
,,historic,0,1323193654,normal
,,historic,0,1322053435,normal
,,historic,0,1321766972,normal
,,historic,0,1320821340,normal
,,historic,0,1317502383,normal
,,historic,0,1313391574,normal
,,historic,0,1310384057,normal
,,historic,0,1274120810,normal
,,historic,0,1269013902,normal
,,historic,0,1227280629,normal
,,historic,0,1207950127,normal
,,historic,0,1206392597,normal
,,historic,0,1200224218,normal
,,historic,0,1698912028,normal
,,historic,0,1696377861,normal
,,historic,0,1697689076,normal
,,historic,0,1696385874,normal
,,historic,0,1696037762,normal
,,historic,0,1693623449,normal
,,historic,0,1693915809,normal
,,historic,0,1695918386,normal
,,historic,0,1694160350,normal
,,historic,0,1690626455,normal
,,historic,0,1691287562,normal
,,historic,0,1691193526,normal
,,historic,0,1688658445,normal
,,historic,0,1688409830,normal
,,historic,0,1688342726,normal
,,historic,0,1688318350,normal
,,historic,0,1686026417,normal
,,historic,0,1687901872,normal
,,historic,0,1684337699,normal
,,historic,0,1686350402,normal
,,historic,0,1685368102,normal
,,historic,0,1684872348,normal
,,historic,0,1682648875,normal
,,historic,0,1681306255,normal
,,historic,0,1682259334,normal
,,historic,0,1682036080,normal
,,historic,0,1158599382,franchise
,,historic,0,1680975112,normal
,,historic,0,1680929192,normal
,,historic,0,1678604479,normal
,,historic,0,1678270233,normal
,,historic,0,1676125659,normal
,,historic,0,1675916781,normal
,,historic,0,1678129268,normal
,,historic,0,1675202172,normal
,,historic,0,1673758694,normal
,,historic,0,1673812526,normal
,,historic,0,1673658498,normal
,,historic,0,1538810245,normal
,,historic,0,1671351719,normal
,,historic,0,1673395368,normal
,,historic,0,1670632316,normal
,,historic,0,1670212390,normal
,,historic,0,1667634246,normal
,,historic,0,1667486728,normal
,,historic,0,1662586673,normal
,,historic,0,1660838185,normal
,,historic,0,1659708117,normal
,,historic,0,1661725738,normal
,,historic,0,1655646519,normal
,,historic,0,1657699828,normal
,,historic,0,1657263602,normal
,,historic,0,1656123618,normal
,,historic,0,1652127356,normal
,,historic,0,1648682759,normal
,,historic,0,1650430656,normal
,,historic,0,1647604696,normal
,,historic,0,1647582758,normal
,,historic,0,1644775567,normal
,,historic,0,1646503028,normal
,,historic,0,1644237805,normal
,,historic,0,1644253457,normal
,,historic,0,1642868037,normal
,,historic,0,1643858384,normal
,,historic,0,1643724524,normal
,,historic,0,1640720376,normal
,,historic,0,1640189104,normal
,,historic,0,1637487616,normal
,,historic,0,1635359339,normal
,,historic,0,1635693599,normal
,,historic,0,1637606762,normal
,,historic,0,1634254731,normal
,,historic,0,1632887873,normal
,,historic,0,1631322127,normal
,,historic,0,1631430287,normal
,,historic,0,1632848000,normal
,,historic,0,1631627020,normal
,,historic,0,1625853486,normal
,,historic,0,1625817636,normal
,,historic,0,1618716595,normal
,,historic,0,1620501106,normal
,,historic,0,1613332813,normal
,,historic,0,1612029693,normal
,,historic,0,1614249924,normal
,,historic,0,1612227546,normal
,,historic,0,1611000410,normal
,,historic,0,1607705488,normal
,,historic,0,1607767392,normal
,,historic,0,1605757869,normal
,,historic,0,1606481692,normal
,,historic,0,1599986414,normal
,,historic,0,1597472275,normal
,,historic,0,1596934654,normal
,,historic,0,1596839468,normal
,,historic,0,1593670661,normal
,,historic,0,1595659154,normal
,,historic,0,1592054807,normal
,,historic,0,1592498454,normal
,,historic,0,1590361615,normal
,,historic,0,1590568348,normal
,,historic,0,1589041147,normal
,,historic,0,1587165377,normal
,,historic,0,1586366934,normal
,,historic,0,1584479735,normal
,,historic,0,1586063244,normal
,,historic,0,1585904848,normal
,,historic,0,727124849,car_dealer
,,historic,0,1581419748,normal
,,historic,0,1577010195,normal
,,historic,0,1573967649,normal
,,historic,0,1575769350,normal
,,historic,0,1573136005,normal
,,historic,0,1574707536,normal
,,historic,0,1571478776,normal
,,historic,0,1569936298,normal
,,historic,0,1568838792,normal
,,historic,0,1567105489,normal
,,historic,0,1566650559,normal
,,historic,0,1564342171,normal
,,historic,0,1561153339,normal
,,historic,0,1560128027,normal
,,historic,0,1559958949,normal
,,historic,0,1561498024,normal
,,historic,0,1561669464,normal
,,historic,0,1559749495,normal
,,historic,0,1561364422,normal
,,historic,0,1558765381,normal
,,historic,0,1558724927,normal
,,historic,0,1556720379,normal
,,historic,0,1555915780,normal
,,historic,0,1555916698,normal
,,historic,0,1555785762,normal
,,historic,0,1553861905,normal
,,historic,0,1554216096,normal
,,historic,0,1554511066,normal
,,historic,0,1552566218,normal
,,historic,0,1550838083,normal
,,historic,0,1551078813,normal
,,historic,0,1549930815,normal
,,historic,0,1551310328,normal
,,historic,0,1549407833,normal
,,historic,0,1549575530,normal
,,historic,0,1548244709,normal
,,historic,0,1543946433,normal
,,historic,0,1543293627,normal
,,historic,0,1544388324,normal
,,historic,0,1541601937,normal
,,historic,0,1541550829,normal
,,historic,0,1540326301,normal
,,historic,0,1539956187,normal
,,historic,0,1539988067,normal
,,historic,0,1538914605,normal
,,historic,0,1540160222,normal
,,historic,0,1533772059,normal
,,historic,0,1686149521,normal
,,historic,0,1688301942,normal
,,historic,0,1686015577,normal
,,historic,0,1688315994,normal
,,historic,0,1685947987,normal
,,historic,0,1685914211,normal
,,historic,0,1688237910,normal
,,historic,0,1685876193,normal
,,historic,0,1688094314,normal
,,historic,0,1685841725,normal
,,historic,0,1685831985,normal
,,historic,0,1688220926,normal
,,historic,0,1688039194,normal
,,historic,0,1685790579,normal
,,historic,0,1685773803,normal
,,historic,0,1685984063,normal
,,historic,0,1685758631,normal
,,historic,0,1685658425,normal
,,historic,0,1685850951,normal
,,historic,0,1685885685,normal
,,historic,0,1685842873,normal
,,historic,0,1685730877,normal
,,historic,0,1688061566,normal
,,historic,0,1685841929,normal
,,historic,0,1685816901,normal
,,historic,0,1685751685,normal
,,historic,0,1687937572,normal
,,historic,0,1685777053,normal
,,historic,0,1687924672,normal
,,historic,0,1687988710,normal
,,historic,0,1687915432,normal
,,historic,0,1685776439,normal
,,historic,0,1685657801,normal
,,historic,0,1685758107,normal
,,historic,0,1685642621,normal
,,historic,0,1685626569,normal
,,historic,0,1686960056,normal
,,historic,0,1684682727,normal
,,historic,0,1684926621,normal
,,historic,0,1684584955,normal
,,historic,0,1686734648,normal
,,historic,0,1684479939,normal
,,historic,0,1532674507,normal
,,historic,0,1530161475,normal
,,historic,0,1529940243,normal
,,historic,0,1530152844,normal
,,historic,0,1528542551,normal
,,historic,0,1524663537,normal
,,historic,0,1521887475,normal
,,historic,0,1521916361,normal
,,historic,0,1520663699,normal
,,historic,0,1520079092,normal
,,historic,0,1517548139,normal
,,historic,0,1517272165,normal
,,historic,0,1517626162,normal
,,historic,0,1516115971,normal
,,historic,0,1515244379,normal
,,historic,0,1514996245,normal
,,historic,0,1513752745,normal
,,historic,0,1511259878,normal
,,historic,0,1508589143,normal
,,historic,0,1504971575,normal
,,historic,0,1506295856,normal
,,historic,0,1506073988,normal
,,historic,0,1502260538,normal
,,historic,0,1499368235,normal
,,historic,0,1497923906,normal
,,historic,0,1496143646,normal
,,historic,0,1491209810,normal
,,historic,0,1493118879,normal
,,historic,0,1494261594,normal
,,historic,0,1489355122,normal
,,historic,0,1475443314,normal
,,historic,0,1472395297,normal
,,historic,0,1469210995,normal
,,historic,0,1467298447,normal
,,historic,0,1460986607,normal
,,historic,0,1460801100,normal
,,historic,0,1451814405,normal
,,historic,0,1449629788,normal
,,historic,0,1449512638,normal
,,historic,0,1441862111,normal
,,historic,0,1439092221,normal
,,historic,0,1423998811,normal
,,historic,0,1411687707,normal
,,historic,0,1411678757,normal
,,historic,0,1408554966,normal
,,historic,0,1407055748,normal
,,historic,0,1405815537,normal
,,historic,0,1389945457,normal
,,historic,0,1390449352,normal
,,historic,0,1388990105,normal
,,historic,0,1387821244,normal
,,historic,0,1387609090,normal
,,historic,0,1382691307,normal
,,historic,0,1381136979,normal
,,historic,0,1378611122,normal
,,historic,0,1374005916,normal
,,historic,0,1372676606,normal
,,historic,0,1372655670,normal
,,historic,0,1371556757,normal
,,historic,0,1367858920,normal
,,historic,0,1367446025,normal
,,historic,0,1367775162,normal
,,historic,0,1362510119,normal
,,historic,0,1361984681,normal
,,historic,0,1361993044,normal
,,historic,0,1361176095,normal
,,historic,0,1358496215,normal
,,historic,0,1356333888,normal
,,historic,0,1346593522,normal
,,historic,0,1340602299,normal
,,historic,0,1336472297,normal
,,historic,0,1332199333,normal
,,historic,0,1326180887,normal
,,historic,0,1321783966,normal
,,historic,0,1319322765,normal
,,historic,0,1314972153,normal
,,historic,0,1308205690,normal
,,historic,0,1307490869,normal
,,historic,0,1698916658,normal
,,historic,0,1693780445,normal
,,historic,0,1671687919,normal
,,historic,0,1666257626,normal
,,historic,0,303889935,franchise
,,historic,0,1658029883,normal
,,historic,0,1653953079,normal
,,historic,0,1651295225,normal
,,historic,0,1647571884,normal
,,historic,0,1643413318,normal
,,historic,0,1640051838,normal
,,historic,0,1637943754,normal
,,historic,0,1637534686,normal
,,historic,0,1625313419,normal
,,historic,0,1626754152,normal
,,historic,0,1623985294,normal
,,historic,0,1615164745,normal
,,historic,0,1596895486,normal
,,historic,0,1591979431,normal
,,historic,0,1590576455,normal
,,historic,0,1591112320,normal
,,historic,0,1586176182,normal
,,historic,0,1584317587,normal
,,historic,0,1578198221,normal
,,historic,0,1576531011,normal
,,historic,0,1574466046,normal
,,historic,0,1571254285,normal
,,historic,0,1569979075,normal
,,historic,0,1568344177,normal
,,historic,0,1565990572,normal
,,historic,0,1564823468,normal
,,historic,0,1564401638,normal
,,historic,0,1563201760,normal
,,historic,0,1560169681,normal
,,historic,0,1553207541,normal
,,historic,0,1552546477,normal
,,historic,0,1551556141,normal
,,historic,0,1552428100,normal
,,historic,0,1549641354,normal
,,historic,0,1543972221,normal
,,historic,0,1543219281,normal
,,historic,0,1540485045,normal
,,historic,0,1540613582,normal
,,historic,0,1530523426,normal
,,historic,0,1526210686,normal
,,historic,0,1523192037,normal
,,historic,0,1518630101,normal
,,historic,0,1520096492,normal
,,historic,0,1518611219,normal
,,historic,0,1517950144,normal
,,historic,0,1517905124,normal
,,historic,0,1517552494,normal
,,historic,0,1516573988,normal
,,historic,0,1515281972,normal
,,historic,0,1515082738,normal
,,historic,0,1500562089,normal
,,historic,0,1494687117,normal
,,historic,0,1491976474,normal
,,historic,0,1479528569,normal
,,historic,0,303887211,franchise
,,historic,0,1468546498,normal
,,historic,0,1463414449,normal
,,historic,0,1451089020,normal
,,historic,0,1416046962,normal
,,historic,0,1398313314,normal
,,historic,0,1393652036,normal
,,historic,0,1387424727,normal
,,historic,0,1386457363,normal
,,historic,0,1386359533,normal
,,historic,0,1384348234,normal
,,historic,0,1379456306,normal
,,historic,0,1378244041,normal
,,historic,0,1375707107,normal
,,historic,0,1367976360,normal
,,historic,0,1324604390,normal
,,historic,0,1363478422,normal
,,historic,0,1363662598,normal
,,historic,0,1360438327,normal
,,historic,0,1338447743,normal
,,historic,0,1333939856,normal
,,historic,0,1317881680,normal
,,historic,0,1251983066,normal
,,historic,0,1686030423,normal
,,historic,0,1687921020,normal
,,historic,0,1682236692,normal
,,historic,0,1679727131,normal
,,historic,0,224661264,franchise
,,historic,0,1642359614,normal
,,historic,0,1639737377,normal
,,historic,0,1634508907,normal
,,historic,0,1632512473,normal
,,historic,0,1622100336,normal
,,historic,0,1566049528,normal
,,historic,0,1564374062,normal
,,historic,0,1552649227,normal
,,historic,0,1545548138,normal
,,historic,0,1543523557,normal
,,historic,0,1543261127,normal
,,historic,0,1524476119,normal
,,historic,0,1509809422,normal
,,historic,0,1507626375,normal
,,historic,0,1506296079,normal
,,historic,0,1491205868,normal
,,historic,0,1409256538,normal
,,historic,0,1378375311,normal
,,historic,0,1333747709,normal
,,historic,0,1333574477,normal
,,historic,0,1324467525,normal
,,historic,0,1272207016,normal
,,historic,0,1271706902,normal
,,historic,0,1227823149,normal
,,historic,0,1694199672,normal
,,historic,0,1690243811,normal
,,historic,0,1671349743,normal
,,historic,0,1540507571,normal
,,historic,0,1510847730,normal
,,historic,0,1494497791,normal
,,historic,0,1465459469,normal
,,historic,0,1452255046,normal
,,historic,0,1391444241,normal
,,historic,0,1373052241,normal
,,historic,0,1341946957,normal
,,historic,0,1340431483,normal
,,historic,0,1335630739,normal
,,historic,0,1330777756,normal
,,historic,0,1317904050,normal
,,historic,0,1169473482,normal
,,historic,0,1698731084,normal
,,historic,0,1665756731,normal
,,historic,0,131871561,franchise
,,historic,0,1651889656,normal
,,historic,0,1651787468,normal
,,historic,0,1614883039,normal
,,historic,0,1598395157,normal
,,historic,0,1562761711,normal
,,historic,0,1560062003,normal
,,historic,0,1520570711,normal
,,historic,0,1504591479,normal
,,historic,0,1371331917,normal
,,historic,0,1237619060,normal
,,historic,0,1156595761,normal
,,historic,0,1696933279,normal
,,historic,0,1696006672,normal
,,historic,0,1693464259,normal
,,historic,0,1680056775,normal
,,historic,0,1662989304,normal
,,historic,0,1661126218,normal
,,historic,0,203256174,franchise
,,historic,0,1581824500,normal
,,historic,0,165404880,franchise
,,historic,0,1322516386,normal
,,historic,0,1177618869,normal
,,historic,0,1690856514,normal
,,historic,0,1685934427,normal
,,historic,0,1674456027,normal
,,historic,0,1671719452,normal
,,historic,0,1667553124,normal
,,historic,0,1661068503,normal
,,historic,0,1655069658,normal
,,historic,0,1643889828,normal
,,historic,0,1632846042,normal
,,historic,0,1625215031,normal
,,historic,0,1622021563,normal
,,historic,0,1572633101,normal
,,historic,0,1507895326,normal
,,historic,0,1452949299,normal
,,historic,0,1449811160,normal
,,historic,0,1408703830,normal
,,historic,0,1268016509,normal
,,historic,0,1696740955,normal
,,historic,0,1696827201,normal
,,historic,0,1698775604,normal
,,historic,0,1685910575,normal
,,historic,0,1681063278,normal
,,historic,0,1681028944,normal
,,historic,0,1678474158,normal
,,historic,0,1675782132,normal
,,historic,0,1675572916,normal
,,historic,0,1673213997,normal
,,historic,0,1675357052,normal
,,historic,0,1673617108,normal
,,historic,0,1672192330,normal
,,historic,0,1654231129,normal
,,historic,0,1652229580,normal
,,historic,0,1635650219,normal
,,historic,0,1612715796,normal
,,historic,0,1600115811,normal
,,historic,0,1595165914,normal
,,historic,0,1567130137,normal
,,historic,0,1553114117,normal
,,historic,0,1417260725,normal
,,historic,0,1407375538,normal
,,historic,0,1367493609,normal
,,historic,0,1361724961,normal
,,historic,0,1678314016,normal
,,historic,0,1678155436,normal
,,historic,0,1674915825,normal
,,historic,0,150713939,franchise
,,historic,0,1675041180,normal
,,historic,0,1657304780,normal
,,historic,0,1613892793,normal
,,historic,0,1578297844,normal
,,historic,0,1562706693,normal
,,historic,0,1561350709,normal
,,historic,0,1516712324,normal
,,historic,0,1429033215,normal
,,historic,0,1418105960,normal
,,historic,0,1335682730,normal
,,historic,0,1686680662,normal
,,historic,0,1680921488,normal
,,historic,0,1678679087,normal
,,historic,0,1678174928,normal
,,historic,0,1673377773,normal
,,historic,0,1674124558,normal
,,historic,0,1673470898,normal
,,historic,0,1665634327,normal
,,historic,0,1660023386,normal
,,historic,0,1657708950,normal
,,historic,0,1633180992,normal
,,historic,0,1618362373,normal
,,historic,0,1613990128,normal
,,historic,0,1604618175,normal
,,historic,0,1596720536,normal
,,historic,0,1554610182,normal
,,historic,0,1506710167,normal
,,historic,0,1496531191,normal
,,historic,0,1333839303,normal
,,historic,0,1106451279,normal
,,historic,0,1696080480,normal
,,historic,0,1670127740,normal
,,historic,0,1657749323,normal
,,historic,0,1600250001,normal
,,historic,0,1581548159,normal
,,historic,0,1359517829,normal
,,historic,0,1340605571,normal
,,historic,0,1629531701,normal
,,historic,0,1612476150,normal
,,historic,0,1521943365,normal
,,historic,0,1499338106,normal
,,historic,0,1135609436,normal
,,historic,0,1578136748,normal
,,historic,0,1686682192,normal
,,historic,0,1686650352,normal
,,historic,0,1686604250,normal
,,historic,0,1686581934,normal
,,historic,0,1686563048,normal
,,historic,0,1686518114,normal
,,historic,0,1684235805,normal
,,historic,0,1686447728,normal
,,historic,0,1684717403,normal
,,historic,0,1686913826,normal
,,historic,0,1686889700,normal
,,historic,0,1686415984,normal
,,historic,0,1684537131,normal
,,historic,0,1684495547,normal
,,historic,0,1684353201,normal
,,historic,0,1684485001,normal
,,historic,0,1686698744,normal
,,historic,0,1684105777,normal
,,historic,0,1686628550,normal
,,historic,0,1684101493,normal
,,historic,0,1686581582,normal
,,historic,0,1684290009,normal
,,historic,0,1686494152,normal
,,historic,0,1684346639,normal
,,historic,0,1684290593,normal
,,historic,0,1684254833,normal
,,historic,0,1684289435,normal
,,historic,0,1686418182,normal
,,historic,0,1686370866,normal
,,historic,0,1684112659,normal
,,historic,0,1685520230,normal
,,historic,0,1683239909,normal
,,historic,0,1685274260,normal
,,historic,0,1309618507,normal
,,historic,0,353295193,franchise
,,historic,0,1629716891,normal
,,historic,0,131867397,franchise
,,historic,0,259900520,car_dealer
,,historic,0,1287150767,normal
,,historic,0,1248602751,normal
,,historic,0,339592220,car_dealer
,,historic,0,463923512,car_dealer
,,historic,0,690296014,car_dealer
,,historic,0,200620945,car_dealer
,,historic,0,179032080,car_dealer
,,historic,0,1393160291,car_dealer
,,historic,0,1682688169,car_dealer
,,historic,0,1697853246,normal
,,historic,0,1195913065,normal
,,historic,0,1029813420,normal
,,historic,0,1231069331,normal
,,historic,0,1697646970,normal
,,historic,0,1109438800,normal
,,historic,0,1487965841,normal
,,historic,0,1074743086,franchise
,,historic,0,25167880,car_dealer
,,historic,0,159138388,car_dealer
,,historic,0,137562324,car_dealer
,,historic,0,152069472,normal
,,historic,0,37758706,normal
,,historic,0,326788822,car_dealer
,,historic,0,178307321,car_dealer
,,historic,0,1693762899,normal
,,historic,0,297739966,car_dealer
,,historic,0,1693798193,normal
,,historic,0,1386599092,car_dealer
,,historic,0,1514924823,normal
,,historic,0,1692292119,normal
,,historic,0,171391784,car_dealer
,,historic,0,37418405,car_dealer
,,historic,0,1694458886,normal
,,historic,0,1110020093,normal
,,historic,0,235347662,car_dealer
,,historic,0,337067921,car_dealer
,,historic,0,1689096543,normal
,,historic,0,1059795339,normal
,,historic,0,1691305116,normal
,,historic,0,1184268619,normal
,,historic,0,1669576395,car_dealer
,,historic,0,742471924,car_dealer
,,historic,0,236293210,car_dealer
,,historic,0,1666177120,normal
,,historic,0,434903233,car_dealer
,,historic,0,163267947,car_dealer
,,historic,0,55495229,car_dealer
,,historic,0,1161970959,normal
,,historic,0,179922529,normal
,,historic,0,27282153,car_dealer
,,historic,0,462203677,car_dealer
,,historic,0,1662545139,normal
,,historic,0,1672341286,car_dealer
,,historic,0,1227847962,normal
,,historic,0,1127532114,normal
,,historic,0,155870090,car_dealer
,,historic,0,1673020027,car_dealer
,,historic,0,1681501179,normal
,,historic,0,1272174431,normal
,,historic,0,143639237,car_dealer
,,historic,0,457215583,car_dealer
,,historic,0,1306668325,car_dealer
,,historic,0,689108053,car_dealer
,,historic,0,1530196762,normal
,,historic,0,507824204,car_dealer
,,historic,0,275503327,car_dealer
,,historic,0,41300210,normal
,,historic,0,84897492,car_dealer
,,historic,8,251372908,normal
,,historic,0,1676252805,normal
,,historic,0,1066357062,normal
,,historic,0,1676693184,normal
,,historic,0,44766228,car_dealer
,,historic,0,94768062,car_dealer
,,historic,0,1676847344,normal
,,historic,0,1101362056,normal
,,historic,0,1142680458,normal
,,historic,0,1117326496,normal
,,historic,0,134393083,car_dealer
,,historic,0,1673040291,normal
,,historic,0,1148697649,normal
,,historic,0,1675127022,normal
,,historic,0,1675081254,normal
,,historic,0,1661321779,car_dealer
,,historic,0,465618612,car_dealer
,,historic,0,1671678177,normal
,,historic,0,1175682104,normal
,,historic,0,1664752322,normal
,,historic,0,1446569054,normal
,,historic,0,443374524,car_dealer
,,historic,0,1088303769,normal
,,historic,0,1669867977,normal
,,historic,0,1669737329,normal
,,historic,0,484762209,car_dealer
,,historic,0,1358194485,normal
,,historic,0,1622235818,car_dealer
,,historic,0,137092244,car_dealer
,,historic,0,1112729888,normal
,,historic,0,1302028490,normal
,,historic,0,1665378181,normal
,,historic,0,1181493559,normal
,,historic,0,502839394,normal
,,historic,0,1207226752,normal
,,historic,0,1666374186,normal
,,historic,0,1207862144,normal
,,historic,0,1141015167,normal
,,historic,0,402307014,car_dealer
,,historic,0,178625980,franchise
,,historic,0,1405772986,normal
,,historic,0,1661210561,normal
,,historic,0,1108790853,normal
,,historic,0,195750653,car_dealer
,,historic,0,1661359520,normal
,,historic,0,1116549905,normal
,,historic,0,1168863736,normal
,,historic,0,1657639361,normal
,,historic,0,1657560123,normal
,,historic,0,1036289089,car_dealer
,,historic,0,1605047726,normal
,,historic,0,1549680648,car_dealer
,,historic,0,1225921031,normal
,,historic,0,1657400524,normal
,,historic,0,1654265941,normal
,,historic,0,230278019,car_dealer
,,historic,0,1022526271,normal
,,historic,0,1653030125,normal
,,historic,0,438323663,car_dealer
,,historic,0,1304164858,car_dealer
,,historic,0,1021227296,normal
,,historic,0,1237728271,normal
,,historic,0,358074289,car_dealer
,,historic,0,1239904592,normal
,,historic,0,1645938601,normal
,,historic,0,1177817788,normal
,,historic,0,1645776037,normal
,,historic,0,322540570,franchise
,,historic,0,1041541038,normal
,,historic,0,1291873806,car_dealer
,,historic,0,1169458442,normal
,,historic,0,1172660779,normal
,,historic,0,1020318158,normal
,,historic,0,1685284388,normal
,,historic,0,1685365148,normal
,,historic,0,1683146911,normal
,,historic,0,1685296256,normal
,,historic,0,1685265352,normal
,,historic,0,1685231948,normal
,,historic,0,1685037706,normal
,,historic,0,1685138314,normal
,,historic,0,1685104590,normal
,,historic,0,1685077138,normal
,,historic,0,1685013744,normal
,,historic,0,1682844117,normal
,,historic,0,1684992914,normal
,,historic,0,1682704357,normal
,,historic,0,1684993140,normal
,,historic,0,1682819333,normal
,,historic,0,1685030800,normal
,,historic,0,1682725193,normal
,,historic,0,1684948156,normal
,,historic,0,1682754993,normal
,,historic,0,1684844090,normal
,,historic,0,1682665151,normal
,,historic,0,1684884606,normal
,,historic,0,1682528861,normal
,,historic,0,1684831396,normal
,,historic,0,1681638625,normal
,,historic,0,1681623343,normal
,,historic,0,1683823786,normal
,,historic,0,1681591131,normal
,,historic,0,1681572723,normal
,,historic,0,1683696182,normal
,,historic,0,1681555531,normal
,,historic,0,1683718912,normal
,,historic,0,1683743768,normal
,,historic,0,1681527585,normal
,,historic,0,1681459807,normal
,,historic,0,1681455527,normal
,,historic,0,1683607174,normal
,,historic,0,1683563642,normal
,,historic,0,1683534814,normal
,,historic,0,1681651723,normal
,,historic,0,1683520708,normal
,,historic,0,1681287311,normal
,,historic,0,1683450858,normal
,,historic,0,1681218575,normal
,,historic,0,1681595367,normal
,,historic,0,1683800838,normal
,,historic,0,1681245459,normal
,,historic,0,1683683196,normal
,,historic,0,1681421167,normal
,,historic,0,1681422943,normal
,,historic,0,1683528018,normal
,,historic,0,1683606240,normal
,,historic,0,1681360661,normal
,,historic,0,1681162437,normal
,,historic,0,1683316932,normal
,,historic,0,1683500432,normal
,,historic,0,1681333209,normal
,,historic,0,1681121523,normal
,,historic,0,1683453306,normal
,,historic,0,1683403696,normal
,,historic,0,1681174577,normal
,,historic,0,1682429488,normal
,,historic,0,1682432480,normal
,,historic,0,1682369738,normal
,,historic,0,1680148453,normal
,,historic,0,1680085661,normal
,,historic,0,1680046581,normal
,,historic,0,1696662377,normal
,,historic,0,1698890000,normal
,,historic,0,1696654601,normal
,,historic,0,1698746308,normal
,,historic,0,1698975254,normal
,,historic,0,1698764904,normal
,,historic,0,1698942764,normal
,,historic,0,1696577269,normal
,,historic,0,1696550857,normal
,,historic,0,1698859178,normal
,,historic,0,1698804294,normal
,,historic,0,1696539641,normal
,,historic,0,1696538131,normal
,,historic,0,1698784454,normal
,,historic,0,1698716650,normal
,,historic,0,1698846878,normal
,,historic,0,1697533560,normal
,,historic,0,1698753566,normal
,,historic,0,1696435367,normal
,,historic,0,1695673475,normal
,,historic,0,1695572635,normal
,,historic,0,1695487295,normal
,,historic,0,1697858828,normal
,,historic,0,1697872318,normal
,,historic,0,1697806848,normal
,,historic,0,1697786618,normal
,,historic,0,1695473985,normal
,,historic,0,1695339001,normal
,,historic,0,1697582988,normal
,,historic,0,1682192446,normal
,,historic,0,1682434984,normal
,,historic,0,1682271624,normal
,,historic,0,1682157708,normal
,,historic,0,1682145800,normal
,,historic,0,1682315206,normal
,,historic,0,1682083566,normal
,,historic,0,1680185789,normal
,,historic,0,1682060722,normal
,,historic,0,1682332816,normal
,,historic,0,1682325242,normal
,,historic,0,1682255508,normal
,,historic,0,1682339756,normal
,,historic,0,1679930235,normal
,,historic,0,1680089399,normal
,,historic,0,1679896645,normal
,,historic,0,1680100331,normal
,,historic,0,1681959368,normal
,,historic,0,1682290412,normal
,,historic,0,1680059293,normal
,,historic,0,1679790355,normal
,,historic,0,1682216436,normal
,,historic,0,1682196252,normal
,,historic,0,1679941897,normal
,,historic,0,1679973135,normal
,,historic,0,1679740743,normal
,,historic,0,1682073652,normal
,,historic,0,1682008804,normal
,,historic,0,1679685291,normal
,,historic,0,1681958496,normal
,,historic,0,1681917176,normal
,,historic,0,1678863437,normal
,,historic,0,1681040150,normal
,,historic,0,1681018352,normal
,,historic,0,1681839838,normal
,,historic,0,1681081906,normal
,,historic,0,1681051850,normal
,,historic,0,1681018918,normal
,,historic,0,1681053554,normal
,,historic,0,1680987382,normal
,,historic,0,1678729315,normal
,,historic,0,1680935430,normal
,,historic,0,1678703597,normal
,,historic,0,1678669903,normal
,,historic,0,1680916024,normal
,,historic,0,1680865224,normal
,,historic,0,1680846666,normal
,,historic,0,1680814598,normal
,,historic,0,1680809012,normal
,,historic,0,1680787046,normal
,,historic,0,1678643263,normal
,,historic,0,1678600237,normal
,,historic,0,1678534425,normal
,,historic,0,1678464461,normal
,,historic,0,1680696654,normal
,,historic,0,1678413541,normal
,,historic,0,1680602326,normal
,,historic,0,1680592926,normal
,,historic,0,1680536054,normal
,,historic,0,1678436271,normal
,,historic,0,1680633902,normal
,,historic,0,1678385261,normal
,,historic,0,1678408371,normal
